,rho,taste,shuffle,laser,rho_2
56,-0.003932520034715265,1,True,False,1.5464713823436947e-05
57,-0.045234638736682466,1,True,False,0.0020461725416381737
58,-0.03522501559349793,1,True,False,0.0012408017235621723
59,0.06674815862422805,1,True,False,0.004455316679725109
60,-0.008991283604520567,1,True,False,8.084318085692035e-05
61,0.15308830225113332,1,True,False,0.02343602828613435
62,0.04196662156088098,1,True,False,0.0017611973252342006
63,-0.021664950423960615,1,True,False,0.00046937007687267125
64,0.009203449355834638,1,True,False,8.470348004541303e-05
65,0.04136113083193088,1,True,False,0.0017107431436961034
66,-0.03892578127788488,1,True,False,0.0015152164480937331
67,0.03262042790832788,1,True,False,0.0010640923169224163
68,-0.07837251667888637,1,True,False,0.006142251370582321
69,0.012243993186166759,1,True,False,0.00014991536914289803
70,0.060753531878392865,1,True,False,0.0036909916356988983
71,0.02305788521387654,1,True,False,0.0005316660705363065
72,-0.13078758009645194,1,True,False,0.017105391107485834
73,-0.08555131756999325,1,True,False,0.0073190279379618355
74,-0.14147110736310384,1,True,False,0.020014074218542854
75,0.020528503019905373,1,True,False,0.000421419436238264
76,0.0025504730641599917,1,True,False,6.504912851005657e-06
77,0.04289866180744378,1,True,False,0.001840295184869436
78,-0.007646320809271233,1,True,False,5.846622191829429e-05
79,0.010763721951418411,1,True,False,0.00011585771024744658
80,-0.01560112140173352,1,True,False,0.00024339498899162768
81,0.27117109173289466,1,True,False,0.07353376099160998
82,0.029914575361151722,1,True,False,0.0008948818190380257
83,0.013850725995593673,1,True,False,0.00019184261060501434
84,0.217124777923455,1,True,False,0.04714316918830965
85,-0.08016005601645664,1,True,False,0.006425634580561466
86,0.06411332696465764,1,True,False,0.004110518694477097
87,-0.07425413005786431,1,True,False,0.005513675830650228
88,0.13659046907325015,1,True,False,0.018656956241650504
89,-0.14437832416566965,1,True,False,0.02084510048888719
90,0.004674495817351893,1,True,False,2.185091114644034e-05
91,-0.15374816332170332,1,True,False,0.023638497724797158
92,-0.06952430602617919,1,True,False,0.0048336291284218165
93,0.04444450964197183,1,True,False,0.001975314437315327
94,0.12754599737047084,1,True,False,0.016267981445228154
95,0.01311049362358106,1,True,False,0.0001718850430539596
96,0.16518249964204176,1,True,False,0.027285258187993128
97,0.05970089201704914,1,True,False,0.0035641965076313614
98,0.041402632822265965,1,True,False,0.001714178004615375
99,-0.029216643456578886,1,True,False,0.0008536122548688539
0,0.11595856937074514,1,True,True,0.013446389810509912
1,0.23726718889258902,1,True,True,0.056295718924991515
2,0.15206390101608372,1,True,True,0.023123429992229307
3,0.08156137682319325,1,True,True,0.0066522581892949255
4,0.11071796446053354,1,True,True,0.01225846765428397
5,0.001175940909446741,1,True,True,1.3828370225104286e-06
6,-0.03761823203694903,1,True,True,0.0014151313815857383
7,-0.043039555439222665,1,True,True,0.0018524033324059212
8,-0.06499100277599083,1,True,True,0.004223830441828848
9,-0.18582607720618224,1,True,True,0.03453133096983801
10,-0.12247305445703385,1,True,True,0.01499964906803558
11,0.2360830892442,1,True,True,0.055735225027084896
12,-0.11526266585677933,1,True,True,0.013285482140411564
13,-0.2012493893558555,1,True,True,0.04050131671610473
14,-0.07715518150445388,1,True,True,0.0059529220329852224
15,0.08072571672838151,1,True,True,0.006516641341310895
16,-0.09112825270369772,1,True,True,0.008304358440828991
17,-0.05317004260380092,1,True,True,0.0028270534304900047
18,0.03753591488956453,1,True,True,0.0014089449065966323
19,0.07205499972547923,1,True,True,0.005191922985438811
20,-0.12344228493253916,1,True,True,0.015237997709366184
21,-0.06286453403043406,1,True,True,0.0039519496388636015
22,0.014580037134984925,1,True,True,0.00021257748285753941
23,0.17581778116308835,1,True,True,0.030911892173111626
24,0.02269742738911083,1,True,True,0.0005151732100839584
25,0.011323261577998563,1,True,True,0.0001282162527637785
26,-0.07431586737772665,1,True,True,0.005522848144103856
27,-0.03501646431800771,1,True,True,0.001226152773334307
28,-0.04323247306187808,1,True,True,0.0018690467270460137
29,0.018179841314433526,1,True,True,0.00033050663021798413
30,0.1599586691236438,1,True,True,0.025586775827807353
31,-0.12406604764218455,1,True,True,0.015392384177552808
32,0.08176377023299149,1,True,True,0.006685314122713425
33,-0.1153176647033774,1,True,True,0.013298163792640573
34,0.05316977659989082,1,True,True,0.0028270251436822973
35,0.3050348774888299,1,True,True,0.09304627648462546
36,0.03233465991205301,1,True,True,0.001045530231628128
37,0.24008427209352687,1,True,True,0.057640457706678645
38,-0.028401045889696757,1,True,True,0.000806619407628661
39,-0.02869129810786567,1,True,True,0.0008231905871144161
40,0.06674561091083324,1,True,True,0.004454976575860341
41,0.045280973556028926,1,True,True,0.0020503665661817908
42,0.07105955969174768,1,True,True,0.005049461023585052
43,0.04861162084564046,1,True,True,0.0023630896812403064
44,-0.07429872589346866,1,True,True,0.00552030066939279
45,0.0281274503030862,1,True,True,0.000791153460552584
46,-0.09863006452809849,1,True,True,0.009727889628816872
47,-0.07721966769464525,1,True,True,0.005962877078871439
48,-0.08106844102795895,1,True,True,0.006572092130703657
49,-0.04464543966613137,1,True,True,0.001993215282982176
50,0.10048661766107123,1,True,True,0.01009756032896231
51,-0.03223284748144128,1,True,True,0.0010389564567618553
52,0.001520162447770111,1,True,True,2.310893867610415e-06
53,-0.044160060327916494,1,True,True,0.0019501109281652243
54,0.03610637488223846,1,True,True,0.0013036703071367403
55,0.15421726992508752,1,True,True,0.023782966343147305
56,0.0849203279822435,1,True,True,0.007211462104611808
57,0.090141341520557,1,True,True,0.008125461451125693
58,0.055251517190691504,1,True,True,0.0030527301518732787
59,0.08468279199790252,1,True,True,0.0071711752605600225
60,0.04102888221725565,1,True,True,0.0016833691759974366
61,-0.07851473648006503,1,True,True,0.006164563844534054
62,-0.02278624335562848,1,True,True,0.000519212886261923
63,0.04033318186467032,1,True,True,0.0016267655593285705
64,-0.05819132681938369,1,True,True,0.0033862305170003233
65,-0.06797342282477101,1,True,True,0.0046203862105151
66,0.07609325331424067,1,True,True,0.005790183199945199
67,-0.2013527469913799,1,True,True,0.04054292872097465
68,0.10056938877435213,1,True,True,0.010114201958446785
69,-0.013968192415762831,1,True,True,0.00019511039936377428
70,-0.30699349861111086,1,True,True,0.09424500818949012
71,0.1026220914963365,1,True,True,0.01053129366308246
72,0.056704706343646424,1,True,True,0.003215423721519175
73,0.08884887198995924,1,True,True,0.007894122053888163
74,-0.10401118899282284,1,True,True,0.01081832743570071
75,0.10634289428916545,1,True,True,0.011308811165796618
76,0.16581949814730312,1,True,True,0.027496105965823463
77,-0.0512691258005151,1,True,True,0.002628523260349043
78,0.05256906485188212,1,True,True,0.002763506579401388
79,-0.023430896622763108,1,True,True,0.0005490069165466116
80,0.08772217303128375,1,True,True,0.007695179641330487
81,-0.009453568006762135,1,True,True,8.93699480584766e-05
82,0.03298412312100191,1,True,True,0.0010879523780614126
83,0.0970889487969268,1,True,True,0.009426263978492274
84,0.03538012319119581,1,True,True,0.0012517531170241915
85,0.007400954497209285,1,True,True,5.477412746976235e-05
86,-0.1592512024676407,1,True,True,0.025360945487389496
87,0.08027259683923396,1,True,True,0.0064436898033141945
88,5.376878825313767e-05,1,True,True,2.8910825902107558e-09
89,0.08041641665165974,1,True,True,0.006466800067093339
90,0.006344345898304213,1,True,True,4.025072487732949e-05
91,-0.0768348339851486,1,True,True,0.005903591713525347
92,0.014830938215906647,1,True,True,0.00021995672836404024
93,-0.04834964373363276,1,True,True,0.002337688049169214
94,0.14680373441039907,1,True,True,0.021551336436838986
95,0.08875828117839288,1,True,True,0.007878032477742651
96,-0.11714990886023172,1,True,True,0.013724101145960597
97,-0.06156327646025048,1,True,True,0.0037900370085212306
98,-0.03346123552910666,1,True,True,0.0011196542831343498
99,-0.1161224696850711,1,True,True,0.013484427965760257
0,0.2570508771492955,2,False,False,0.06607515344322219
0,0.12729749044849026,2,False,True,0.01620465107448347
0,-0.009455569383753786,2,True,False,8.940779237098196e-05
1,0.02219824286453439,2,True,False,0.0004927619862728519
2,0.13476786863170206,2,True,False,0.018162378415531706
3,-0.046176565951816975,2,True,False,0.002132275243102503
4,-0.0787690275907176,2,True,False,0.006204559707587231
5,-0.06349086390889508,2,True,False,0.004031089799897835
6,-0.03307647852122581,2,True,False,0.0010940534313651125
7,-0.03050962833432561,2,True,False,0.000930837421098684
8,0.019672784247398146,2,True,False,0.00038701844004467663
9,-0.007559068840438569,2,True,False,5.7139521734489294e-05
10,0.07342615953363323,2,True,False,0.005391400903858558
11,-0.03536901159760132,2,True,False,0.0012509669813912567
12,0.04951484179831075,2,True,False,0.0024517195583117412
13,-0.1060749921452465,2,True,False,0.011251903958614107
14,0.013347110722096104,2,True,False,0.0001781453646278928
15,0.20252043550552118,2,True,False,0.04101452679734596
16,0.07637205518632906,2,True,False,0.005832690813383691
17,-0.05244088491840775,2,True,False,0.0027500464110256856
18,-0.03075265388730155,2,True,False,0.000945725721112163
19,-0.033149047509350604,2,True,False,0.0010988593507771835
20,0.11863686233814817,2,True,False,0.01407470510544072
21,-0.10055759776037729,2,True,False,0.010111830467337836
22,0.1099157834480572,2,True,False,0.012081479451000207
23,0.025313916839626718,2,True,False,0.0006407943857635371
24,-0.04924337317181717,2,True,False,0.002424909801338843
25,0.022272234573504128,2,True,False,0.0004960524328971926
26,-0.1049890844269577,2,True,False,0.011022707848810853
27,-0.057255076618592776,2,True,False,0.003278143798600929
28,0.05029260369572987,2,True,False,0.0025293459864957415
29,0.03269664692914769,2,True,False,0.0010690707204093432
30,-0.17458959866210746,2,True,False,0.030481527960995757
31,-0.025234230222863686,2,True,False,0.0006367663749404871
32,0.0011165641470146416,2,True,False,1.246715494398534e-06
33,-0.0003243000449611083,2,True,False,1.0517051916177687e-07
34,-0.032958788020591795,2,True,False,0.0010862817077863052
35,0.026022899336832026,2,True,False,0.0006771912898948928
36,0.24575613992049666,2,True,False,0.060396080308622736
37,0.08447207959559307,2,True,False,0.00713553223120421
38,-0.026022551279342877,2,True,False,0.0006771731750860295
39,0.1718751668391206,2,True,False,0.02954107297597554
40,0.17277705558412046,2,True,False,0.02985191093631825
41,-0.016237851540273143,2,True,False,0.0002636678226439509
42,-0.19973022342217572,2,True,False,0.03989216214827223
43,-0.18632503806825335,2,True,False,0.034717019811136056
44,-0.07364872659801185,2,True,False,0.005424134929508697
45,0.00036147978234881117,2,True,False,1.306676330469439e-07
46,-0.18700291574986108,2,True,False,0.03497009049894964
47,-0.08958230268803462,2,True,False,0.008024988954890655
48,0.050549694189604255,2,True,False,0.0025552715826625103
49,-0.24410779915788994,2,True,False,0.05958861760970873
50,0.1179121786593914,2,True,False,0.013903281876204236
51,0.13172423576376904,2,True,False,0.017351274287549012
52,0.08620183491319612,2,True,False,0.007430756342401918
53,0.04988520303501804,2,True,False,0.002488533481844973
54,-0.07221257176122083,2,True,False,0.0052146555203694675
55,0.07198428731445163,2,True,False,0.005181737620169521
56,0.07140013554271595,2,True,False,0.0050979793555182085
57,-0.03783350692627788,2,True,False,0.001431374246340716
58,0.09824663640615909,2,True,False,0.009652401565124025
59,-0.0486559037200045,2,True,False,0.002367396966810348
60,0.07580932791057884,2,True,False,0.005747054198253668
61,-0.0022298118692838727,2,True,False,4.9720609723992385e-06
62,0.1981038390659815,2,True,False,0.0392451310526803
63,0.005653163137357194,2,True,False,3.195825345757424e-05
64,-0.1167859856350258,2,True,False,0.013638966440744454
65,0.004240593520545576,2,True,False,1.7982633406493124e-05
66,-0.062159214692464305,2,True,False,0.0038637679711838705
67,0.0430125447556557,2,True,False,0.0018500790063572844
68,0.13126362541161624,2,True,False,0.017230139356201105
69,0.018365204622263473,2,True,False,0.00033728074081760764
70,-0.16614339767618802,2,True,False,0.027603628591387958
71,0.03804018118567294,2,True,False,0.0014470553846388256
72,0.08035899416843302,2,True,False,0.006457567943762252
73,-0.007245771428064942,2,True,False,5.250120358776227e-05
74,-0.014691532821193577,2,True,False,0.0002158411366362081
75,-0.068285960527203,2,True,False,0.004662972405122726
76,-0.038009650174397405,2,True,False,0.0014447335063800686
77,0.04324911440840711,2,True,False,0.0018704858971114876
78,-0.00012054244635315539,2,True,False,1.4530481372803345e-08
79,0.00258024725046296,2,True,False,6.657675873521666e-06
80,0.06799106383371335,2,True,False,0.0046227847612400836
81,-0.08513848147598799,2,True,False,0.00724856102803715
82,0.07950201247273646,2,True,False,0.006320569987215144
83,0.04242358827726471,2,True,False,0.0017997608423188716
84,-0.09272623312389731,2,True,False,0.008598154309347352
85,-0.06259018230650615,2,True,False,0.003917530921161675
86,0.10060210231039346,2,True,False,0.010120782989270874
87,-0.12208999285437802,2,True,False,0.014905966355182076
88,-0.008392962089623484,2,True,False,7.0441812637857e-05
89,0.10696964114146137,2,True,False,0.011442504125933025
90,-0.01173759333482016,2,True,False,0.00013777109729361465
91,0.21092014459695482,2,True,False,0.04448730739680033
92,0.03933372281618624,2,True,False,0.0015471417505805698
93,0.14739966115817285,2,True,False,0.02172666010954417
94,0.0927532237197062,2,True,False,0.008603160510397868
95,-0.00013049417965500893,2,True,False,1.7028730923833745e-08
96,0.08464085264947163,2,True,False,0.007164073937229569
97,0.007570831532348505,2,True,False,5.731749009120241e-05
98,0.1733044564837837,2,True,False,0.03003443463713968
99,-0.036477032275515256,2,True,False,0.0013305738836289817
0,-0.015003876478484656,2,True,True,0.00022511630938162511
1,-0.027096402190028387,2,True,True,0.0007342150116437752
2,0.022660951870613174,2,True,True,0.0005135187396822467
3,-0.025432791815171517,2,True,True,0.0006468268995138553
4,-0.04002533936973245,2,True,True,0.0016020277916622546
5,-0.1394964050960411,2,True,True,0.019459247034718803
6,0.18920197672064207,2,True,True,0.03579738799499838
7,0.030991414579152533,2,True,True,0.0009604677776169082
8,0.11903187795204397,2,True,True,0.014168587968790291
9,-0.00721382813311499,2,True,True,5.20393163341213e-05
